 n    Epsilon_{11}      Sigma_{11}    Epsilon_{22}      Sigma_{22}    Epsilon_{33}
7.9         0.15800 234525873.74807         0.15800  19608032.13863        -0.11399
8.0         0.16000 225134054.56118         0.16000  19371280.77291        -0.11544
8.1         0.16200 216118340.00714         0.16200  19137387.99131        -0.11688
8.2         0.16400 207463668.60616         0.16400  18906319.27869        -0.11832
8.3         0.16600 199155582.03022         0.16600  18678040.53668        -0.11977
8.4         0.16800 191180200.94926         0.16800  18452518.07861        -0.12121
8.5         0.17000 183524201.84463         0.17000  18229718.62453        -0.12265
8.6         0.17200 176174794.75109         0.17200  18009609.29635        -0.12409
8.7         0.17400 169119701.89013         0.17400  17792157.61294        -0.12554
8.8         0.17600 162347137.15896         0.17600  17577331.48535        -0.12698
8.9         0.17800 155845786.44086         0.17800  17365099.21210        -0.12842
9.0         0.18000 149604788.70403         0.18000  17155429.47445        -0.12987
9.1         0.18200 143613717.85736         0.18200  16948291.33184        -0.13131
9.2         0.18400 137862565.33283         0.18400  16743654.21726        -0.13275
9.3         0.18600 132341723.36536         0.18600  16541487.93280        -0.13420
9.4         0.18800 127041968.94226         0.18800  16341762.64516        -0.13564
9.5         0.19000 121954448.39545         0.19000  16144448.88123        -0.13708
9.6         0.19200 117070662.61070         0.19200  15949517.52380        -0.13852
9.7         0.19400 112382452.82917         0.19400  15756939.80720        -0.13997
9.8         0.19600 107881987.01752         0.19600  15566687.31309        -0.14141
9.9         0.19800 103561746.78390         0.19800  15378731.96628        -0.14285
10.0         0.20000  99414514.81785         0.20000  15193046.03052        -0.14430
